# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.480000e+04 5.589269e-05 9.896723e-04 2.740546e+05 1.028730e+00 4.661259e+08 2.361396e+07 1.000000e+00
1.490000e+04 1.087678e-04 1.245660e-03 3.464624e+05 1.028882e+00 4.626973e+08 2.381666e+07 1.000000e+00
1.500000e+04 5.932069e-05 1.533115e-03 2.912504e+05 1.027849e+00 4.714281e+08 2.373235e+07 1.000000e+00
1.510000e+04 5.275853e-05 1.063239e-03 3.328208e+05 1.028064e+00 4.520501e+08 2.273334e+07 1.000000e+00
1.520000e+04 2.137624e-05 1.519123e-03 1.941153e+05 1.027832e+00 4.785409e+08 2.455933e+07 1.000000e+00
1.530000e+04 1.335341e-05 8.425698e-04 2.399013e+05 1.027022e+00 4.606265e+08 2.282498e+07 1.000000e+00
1.540000e+04 1.807342e-05 8.890755e-04 2.037352e+05 1.027015e+00 4.638402e+08 2.313412e+07 1.000000e+00
1.550000e+04 2.947163e-05 6.296549e-04 1.069860e+05 1.026898e+00 4.509822e+08 2.373774e+07 1.000000e+00
1.560000e+04 3.497411e-05 3.166808e-03 3.032998e+05 1.026562e+00 4.468674e+08 2.226466e+07 1.000000e+00
1.570000e+04 1.539364e-05 1.240670e-03 2.575684e+05 1.026497e+00 4.374633e+08 2.234091e+07 1.000000e+00
1.580000e+04 1.344784e-05 9.782248e-04 2.779192e+05 1.025823e+00 4.334173e+08 2.223574e+07 1.000000e+00
1.590000e+04 1.176259e-04 2.330497e-03 2.581469e+05 1.025357e+00 4.386828e+08 2.255917e+07 1.000000e+00
1.600000e+04 1.848277e-05 9.022971e-04 3.908745e+05 1.025591e+00 4.606107e+08 2.369659e+07 1.000000e+00
1.610000e+04 1.242188e-05 9.574266e-04 3.922422e+05 1.025456e+00 4.442544e+08 2.288270e+07 1.000000e+00
1.620000e+04 1.130928e-05 8.286194e-04 2.204747e+05 1.025129e+00 4.301896e+08 2.102642e+07 1.000000e+00
1.630000e+04 1.891136e-05 1.512439e-03 2.051882e+05 1.024648e+00 4.365874e+08 2.197549e+07 1.000000e+00
1.640000e+04 3.465841e-05 3.085983e-03 3.084843e+05 1.024305e+00 4.326906e+08 2.200115e+07 1.000000e+00
1.650000e+04 7.674169e-05 1.730577e-03 3.640739e+05 1.023636e+00 4.242812e+08 2.046454e+07 1.000000e+00
1.660000e+04 1.684880e-05 1.040753e-03 2.535811e+05 1.023966e+00 4.334652e+08 2.230972e+07 1.000000e+00
1.670000e+04 1.065458e-05 7.373724e-04 1.900432e+05 1.023563e+00 4.376797e+08 2.157179e+07 1.000000e+00
1.680000e+04 1.285442e-05 8.536863e-04 2.005494e+05 1.023404e+00 4.443624e+08 2.179182e+07 1.000000e+00
1.690000e+04 3.198082e-05 4.300122e-03 1.050807e+05 1.023072e+00 4.263771e+08 2.050280e+07 1.000000e+00
1.700000e+04 1.121396e-05 6.370425e-04 2.253659e+05 1.022811e+00 4.362809e+08 2.137952e+07 1.000000e+00
1.710000e+04 2.035079e-05 4.574330e-04 2.478956e+05 1.022848e+00 4.215873e+08 2.125513e+07 1.000000e+00
1.720000e+04 3.355327e-05 3.967373e-04 2.303425e+05 1.022569e+00 4.266233e+08 2.134997e+07 1.000000e+00
1.730000e+04 7.786213e-06 9.170938e-04 2.300566e+05 1.022258e+00 4.269607e+08 2.043075e+07 1.000000e+00
